1621344336829711104,-0.57600,-0.59622,-0.03964,0.75164,-0.00645,-0.04409,-0.65806,-0.50691,-0.62894,-0.04644,
1621344336962847232,-0.64358,-0.67082,-0.04638,0.73092,-0.01103,-0.04150,-0.68111,-0.55204,-0.65507,-0.03423,
1621344337029616128,-0.67762,-0.69742,-0.04888,0.72017,-0.01569,-0.03744,-0.69261,-0.57655,-0.66322,-0.04748,
1621344337163143168,-0.75607,-0.76570,-0.05740,0.69549,-0.02352,-0.02782,-0.71761,-0.65141,-0.69174,-0.05257,
1621344337229825280,-0.78715,-0.75899,-0.06277,0.68034,-0.02930,-0.02521,-0.73188,-0.67433,-0.63125,-0.04853,
1621344337362977280,-0.85382,-0.76978,-0.06656,0.64694,-0.03660,-0.02417,-0.76127,-0.71079,-0.56175,-0.02779,
1621344337429604096,-0.85375,-0.70019,-0.06324,0.63091,-0.04195,-0.02295,-0.77438,-0.66278,-0.42396,-0.02630,
1621344337562978304,-0.89035,-0.66415,-0.05605,0.59836,-0.04553,-0.02101,-0.79966,-0.63924,-0.31064,-0.01163,
1621344337629793280,-0.91254,-0.64948,-0.05196,0.57962,-0.05027,-0.02064,-0.81307,-0.64732,-0.25037,0.00062,
1621344337763003136,-0.97689,-0.64629,-0.04735,0.52972,-0.05461,-0.01777,-0.84623,-0.68785,-0.16976,-0.02046,
1621344337829531136,-0.99312,-0.62080,-0.04333,0.50281,-0.05521,-0.01840,-0.86244,-0.67887,-0.08869,-0.01524,
1621344337963190016,-1.05558,-0.59660,-0.04539,-0.44635,0.05009,0.01697,0.89330,-0.68490,0.00592,-0.02625,
1621344338029573120,-1.07834,-0.57461,-0.04651,-0.41761,0.04929,0.01663,0.90714,-0.69303,0.05385,-0.03398,
1621344338163134208,-1.11220,-0.52966,-0.04691,-0.36078,0.05051,0.01459,0.93117,-0.66083,0.14329,-0.02381,
1621344338262964224,-1.13932,-0.49561,-0.04665,-0.32486,0.04934,0.01405,0.94437,-0.62641,0.20436,0.00382,
1621344338362979072,-1.15154,-0.45779,-0.04267,-0.28978,0.05317,0.01114,0.95555,-0.57824,0.24143,0.03517,
1621344338462862336,-1.18225,-0.42498,-0.03823,-0.25560,0.05642,0.00811,0.96510,-0.54037,0.26019,0.03632,
1621344338563016192,-1.13751,-0.38287,-0.03129,-0.22357,0.06007,0.00612,0.97281,-0.40321,0.27999,0.03708,
1621344338629817344,-1.10753,-0.36397,-0.02639,-0.19900,0.06037,0.00312,0.97813,-0.32230,0.27500,0.03163,
1621344338762990336,-1.13856,-0.32895,-0.02057,-0.14781,0.05798,-0.00438,0.98731,-0.29580,0.27022,0.02214,
1621344338829731328,-1.14976,-0.31270,-0.01795,-0.12154,0.05683,-0.00863,0.99092,-0.27444,0.25553,0.02676,
1621344338962996224,-1.18728,-0.27626,-0.01627,-0.08055,0.05754,-0.01028,0.99503,-0.26387,0.22444,0.02139,
1621344339029883136,-1.20293,-0.26119,-0.01569,-0.06096,0.05652,-0.01057,0.99648,-0.25945,0.21851,0.01604,
1621344339163175936,-1.23363,-0.23137,-0.01366,-0.01819,0.05156,-0.01049,0.99845,-0.23019,0.21230,0.03163,
1621344339229861376,-1.24623,-0.22121,-0.01151,0.00193,0.05050,-0.00960,0.99868,-0.21976,0.20699,0.01538,
1621344339363235328,-1.26913,-0.19416,-0.01046,0.05033,0.04435,-0.00998,0.99770,-0.19205,0.23201,0.00456,
1621344339429929216,-1.27969,-0.17727,-0.01090,0.07301,0.04286,-0.01118,0.99635,-0.17776,0.22911,-0.01192,
1621344339563116032,-1.28908,-0.13668,-0.02417,0.12608,0.04001,-0.01154,0.99115,-0.14809,0.25297,-0.05826,
1621344339629688320,-1.30196,-0.11616,-0.02260,0.14475,0.03432,-0.00852,0.98884,-0.14456,0.27325,-0.04418,
1621344339763282176,-1.31874,-0.08405,-0.02603,0.18201,0.03189,-0.00567,0.98276,-0.13956,0.25336,0.00451,
1621344339829662208,-1.32573,-0.06722,-0.02598,0.19514,0.03366,-0.00676,0.98018,-0.15584,0.25449,0.01235,
1621344339963191296,-1.32475,-0.03706,-0.02862,0.21984,0.03578,-0.01057,0.97482,-0.12357,0.21821,0.02680,
1621344340030103296,-1.30948,-0.03005,-0.03192,0.23276,0.03775,-0.01299,0.97171,-0.08986,0.20001,0.01641,
1621344340163833088,-1.33490,-0.00754,-0.03528,0.25104,0.03696,-0.01763,0.96711,-0.11567,0.17009,-0.00655,
1621344340229616128,-1.34167,0.00140,-0.03780,0.25074,0.03650,-0.01696,0.96722,-0.10307,0.14232,-0.00311,
1621344340363086336,-1.34686,0.00345,-0.03472,0.25708,0.03714,-0.01880,0.96549,-0.10573,0.11066,-0.00560,
1621344340429716992,-1.33376,-0.01224,-0.03108,0.26408,0.03735,-0.01873,0.96360,-0.08588,0.08613,0.00326,
1621344340563179264,-1.31800,-0.01770,-0.03117,0.26949,0.03539,-0.01713,0.96220,-0.05530,0.06351,-0.02099,
1621344340629917184,-1.30337,-0.03065,-0.03010,0.27376,0.03227,-0.01634,0.96112,-0.02286,0.03897,-0.01136,
1621344340763090176,-1.30415,-0.02559,-0.02959,0.27444,0.03041,-0.01283,0.96104,-0.02479,0.04155,-0.00441,
1621344340829835264,-1.30158,-0.03274,-0.02667,0.27334,0.02990,-0.01162,0.96138,-0.01466,0.02365,-0.00142,
1621344340963057152,-1.30427,-0.02641,-0.02710,0.26805,0.03365,-0.01330,0.96273,-0.00483,0.00710,0.00083,
1621344341029818112,-1.30453,-0.02595,-0.02762,0.26783,0.03398,-0.01404,0.96276,-0.01582,0.02584,0.00125,
1621344341163310080,-1.30923,-0.02017,-0.02775,0.27313,0.03250,-0.01230,0.96135,-0.03221,0.06966,0.00263,
1621344341230062336,-1.31166,-0.01588,-0.02825,0.27440,0.03225,-0.01450,0.96096,-0.04161,0.08133,-0.00612,
1621344341363414016,-1.32035,-0.00493,-0.02828,0.27587,0.02946,-0.01327,0.96065,-0.08381,0.11422,-0.00753,
1621344341430017280,-1.32588,-0.00126,-0.02940,0.27511,0.02719,-0.01248,0.96095,-0.10884,0.13111,-0.03114,
1621344341563158272,-1.34208,0.01390,-0.03186,0.27183,0.02900,-0.01098,0.96184,-0.16443,0.17376,-0.01850,
1621344341629803264,-1.35325,0.02377,-0.03158,0.27117,0.02913,-0.00995,0.96204,-0.18692,0.20576,0.00232,
1621344341763152128,-1.38838,0.06592,-0.03225,0.27382,0.03149,-0.00242,0.96126,-0.22812,0.24336,0.01205,
1621344341829722112,-1.39960,0.07686,-0.02847,0.27685,0.02941,0.00170,0.96046,-0.23733,0.24498,0.02807,
1621344341963223296,-1.43971,0.11263,-0.02813,0.28467,0.02521,0.00546,0.95828,-0.31257,0.27559,-0.01743,
1621344342063430144,-1.47348,0.13638,-0.02899,0.29318,0.02296,0.00821,0.95575,-0.36118,0.27129,-0.02099,
1621344342163323136,-1.51759,0.16460,-0.03071,0.30004,0.02225,0.00598,0.95365,-0.46008,0.29657,-0.05161,
1621344342229901056,-1.54826,0.18281,-0.03377,0.30301,0.01770,0.00852,0.95279,-0.51257,0.31269,-0.05954,
1621344342363344128,-1.62649,0.22829,-0.04084,0.30706,0.01878,0.00420,0.95150,-0.65196,0.34791,-0.06561,
1621344342429776128,-1.66944,0.24831,-0.04223,0.30613,0.01762,0.00811,0.95179,-0.70307,0.34365,-0.00298,
1621344342563068160,-1.76341,0.29313,-0.03405,0.30941,0.00943,0.00782,0.95085,-0.71689,0.33028,0.07532,
1621344342630009088,-1.81120,0.31700,-0.02942,0.30629,0.01211,0.00434,0.95185,-0.72496,0.35881,0.07036,
1621344342763117056,-1.90781,0.36752,-0.02061,0.30847,0.01620,-0.00159,0.95110,-0.72779,0.36624,0.03385,
1621344342830054144,-1.95652,0.39162,-0.02009,0.30547,0.01982,-0.00313,0.95199,-0.74208,0.38473,-0.01107,
1621344342963272960,-2.06731,0.45062,-0.02263,0.29849,0.03020,-0.00284,0.95393,-0.82184,0.46758,-0.00084,
1621344343029969152,-2.12372,0.47994,-0.02080,0.29598,0.02828,0.00280,0.95477,-0.82514,0.45351,0.05927,
1621344343163267072,-2.23669,0.53979,-0.00279,0.27179,0.03339,0.01016,0.96172,-0.79314,0.38615,0.15114,
1621344343230136064,-2.28803,0.56435,0.00557,0.26031,0.03094,0.01347,0.96494,-0.76546,0.36334,0.13440,
1621344343363417088,-2.40411,0.61827,0.01387,0.23508,0.03839,0.00990,0.97117,-0.80387,0.38545,-0.02106,
1621344343430184960,-2.45716,0.64195,0.01061,0.22928,0.03978,0.01080,0.97249,-0.83612,0.38372,-0.08658,
1621344343563296000,-2.56558,0.69006,0.00404,0.22709,0.04510,0.01420,0.97273,-0.85623,0.36861,0.01669,
1621344343629922048,-2.62231,0.71488,0.00756,0.23583,0.04072,0.01113,0.97088,-0.80521,0.35067,0.09167,
1621344343763497216,-2.72934,0.76178,0.01950,0.23456,0.04904,0.00825,0.97083,-0.74574,0.35085,0.06155,
1621344343829955072,-2.77846,0.78463,0.02047,0.23768,0.05016,0.01075,0.96999,-0.74098,0.34958,-0.01010,
1621344343963363072,-2.87669,0.81994,0.01529,0.22755,0.04600,0.01055,0.97262,-0.72759,0.33342,-0.05576,
1621344344030035200,-2.92575,0.84277,0.01310,0.22191,0.04675,0.00980,0.97390,-0.73798,0.36032,-0.01539,
1621344344163528192,-3.02724,0.88629,0.02108,0.21330,0.04291,0.01451,0.97593,-0.68148,0.30851,0.09523,
1621344344263394048,-3.09473,0.91728,0.03245,0.20651,0.04174,0.01348,0.97746,-0.64857,0.29222,0.10595,
1621344344363501056,-3.16776,0.94266,0.03937,0.20337,0.04207,0.01230,0.97812,-0.63762,0.25307,0.03882,
1621344344463415040,-3.22982,0.96766,0.03677,0.20180,0.04052,0.01143,0.97852,-0.64788,0.23844,-0.04635,
1621344344563517952,-3.30228,0.99251,0.03191,0.20175,0.04319,0.00743,0.97846,-0.66674,0.22862,-0.05022,
1621344344630215168,-3.34102,1.00442,0.03027,0.20548,0.04572,0.00759,0.97756,-0.64590,0.21450,-0.00201,
1621344344763236096,-3.42273,1.03045,0.03651,0.21210,0.04837,0.00816,0.97602,-0.58569,0.19651,0.04612,
1621344344830182144,-3.45669,1.03825,0.03701,0.21706,0.04716,0.00834,0.97498,-0.59466,0.22881,0.03696,
1621344344930280192,-3.51493,1.06147,0.04150,0.22708,0.04670,0.01020,0.97270,-0.57822,0.22751,0.02630,
1621344345030058240,-3.57603,1.08672,0.03866,0.23018,0.04527,0.00728,0.97207,-0.63999,0.26120,-0.05577,
1621344345163430144,-3.66879,1.12331,0.02996,0.22485,0.04434,0.00822,0.97335,-0.70242,0.27061,-0.06900,
1621344345230221312,-3.72034,1.14554,0.02899,0.22158,0.04763,0.00936,0.97393,-0.71586,0.28639,-0.00701,
1621344345363515136,-3.81309,1.18125,0.04061,0.21476,0.04967,0.01395,0.97530,-0.68076,0.23519,0.14715,
1621344345430264320,-3.85436,1.19633,0.05034,0.20823,0.05311,0.01786,0.97647,-0.64262,0.21577,0.10993,
1621344345563450112,-3.93553,1.22647,0.06324,0.20449,0.05284,0.01365,0.97735,-0.59863,0.23751,0.07373,
1621344345630218240,-3.97693,1.23940,0.06390,0.20558,0.05216,0.01396,0.97715,-0.62801,0.23702,-0.01234,
1621344345763687168,-4.06336,1.26957,0.05671,0.20768,0.05147,0.01076,0.97678,-0.67299,0.22372,-0.08620,
1621344345830171136,-4.10881,1.28352,0.05147,0.21241,0.04977,0.01150,0.97584,-0.69020,0.23086,-0.06292,
1621344345963565056,-4.19708,1.30945,0.05359,0.22141,0.04780,0.01451,0.97390,-0.63328,0.21388,0.06068,
1621344346029979136,-4.23779,1.32368,0.05843,0.22197,0.05486,0.01252,0.97343,-0.61212,0.20906,0.05599,
1621344346163536128,-4.31351,1.35408,0.06185,0.23251,0.05316,0.01186,0.97107,-0.56894,0.23485,0.02232,
1621344346230047232,-4.34742,1.36924,0.06190,0.23368,0.05011,0.01061,0.97096,-0.58320,0.22262,-0.01447,
1621344346363644160,-4.42684,1.40243,0.05633,0.22728,0.04842,0.00788,0.97259,-0.63803,0.25391,-0.06991,
1621344346430142208,-4.47084,1.42138,0.05159,0.22268,0.05011,0.00929,0.97356,-0.67594,0.28071,-0.08088,
1621344346563398144,-4.56908,1.46315,0.04448,0.21384,0.04874,0.01225,0.97558,-0.69552,0.27336,0.02323,
1621344346630196992,-4.61342,1.48117,0.04788,0.21111,0.05082,0.00273,0.97614,-0.69038,0.27621,0.09745,
1621344346763405056,-4.69637,1.52016,0.06145,0.20303,0.05156,0.00644,0.97779,-0.65198,0.25256,0.05718,
1621344346830406144,-4.73793,1.53620,0.06502,0.20258,0.05101,0.00384,0.97793,-0.62082,0.22375,0.03612,
1621344346963428352,-4.81839,1.57020,0.06508,0.20198,0.05026,0.00454,0.97809,-0.58250,0.21068,-0.04000,
1621344347030327040,-4.85771,1.58423,0.06204,0.20171,0.04859,0.00427,0.97823,-0.58981,0.21307,-0.07488,
1621344347163566080,-4.93981,1.61350,0.05419,0.19959,0.05178,-0.00153,0.97851,-0.58545,0.20749,-0.03344,
1621344347230204160,-4.98600,1.63204,0.05490,0.20037,0.05387,-0.00141,0.97824,-0.62753,0.23110,0.01298,
1621344347330354176,-5.05203,1.65437,0.06203,0.21187,0.04864,0.00695,0.97606,-0.62694,0.22669,0.09744,
1621344347430273024,-5.12384,1.68133,0.06958,0.21979,0.05756,0.00478,0.97384,-0.63743,0.23620,0.03534,
1621344347530203136,-5.18412,1.70783,0.07239,0.23485,0.05436,0.01033,0.97046,-0.62877,0.26565,0.00231,
1621344347630158080,-5.25815,1.73401,0.07138,0.23625,0.05202,0.01278,0.97021,-0.66305,0.21601,-0.04713,
1621344347763611136,-5.34238,1.76323,0.06357,0.22507,0.05268,0.01516,0.97280,-0.69915,0.24613,-0.07513,
1621344347830248192,-5.39059,1.78060,0.05839,0.21857,0.05375,0.01450,0.97423,-0.73123,0.27620,-0.06147,
1621344347963598336,-5.48385,1.81948,0.06053,0.20833,0.05144,0.01787,0.97654,-0.71617,0.29818,0.10079,
1621344348031099136,-5.53252,1.84238,0.07110,0.20618,0.05717,0.01876,0.97666,-0.67473,0.29751,0.16482,
1621344348163532288,-5.61976,1.88290,0.08901,0.20318,0.05918,0.02119,0.97712,-0.62850,0.26185,0.11716,
1621344348230126080,-5.66278,1.90024,0.09570,0.20368,0.06288,0.01853,0.97684,-0.62372,0.28217,0.07450,
1621344348363570176,-5.75783,1.94302,0.09670,0.20670,0.06324,0.01819,0.97619,-0.66255,0.29152,-0.06656,
1621344348430065152,-5.80209,1.96044,0.08996,0.20988,0.06273,0.01727,0.97556,-0.68657,0.29585,-0.10852,
1621344348563591168,-5.89503,1.99982,0.07564,0.21715,0.06568,0.01329,0.97384,-0.70873,0.29127,-0.08037,
1621344348630288128,-5.94370,2.02212,0.07380,0.22725,0.05724,0.00996,0.97210,-0.71410,0.33287,0.01369,
1621344348763590144,-6.04483,2.07276,0.08354,0.24958,0.05626,0.01486,0.96661,-0.69755,0.34769,0.04591,
1621344348830347008,-6.09735,2.09817,0.08685,0.25546,0.05727,0.01627,0.96498,-0.66546,0.33215,0.03301,
1621344348963470336,-6.18997,2.14398,0.08294,0.25874,0.05080,0.01838,0.96444,-0.73706,0.34637,-0.07525,
1621344349030395392,-6.23911,2.16885,0.07807,0.25684,0.05152,0.01774,0.96492,-0.74945,0.38244,-0.06422,
1621344349163493120,-6.33339,2.22374,0.07050,0.25045,0.05869,0.01138,0.96628,-0.77442,0.39629,-0.00226,
1621344349230463232,-6.38620,2.24837,0.07387,0.24770,0.05417,0.01382,0.96722,-0.75880,0.38033,0.11676,
1621344349363867136,-6.49447,2.29774,0.09245,0.23487,0.06000,0.01095,0.97011,-0.70290,0.32931,0.13587,
1621344349430332160,-6.53857,2.31807,0.10112,0.23278,0.05714,0.01167,0.97078,-0.67569,0.30769,0.13165,
1621344349563794176,-6.62671,2.35881,0.11061,0.23003,0.06081,0.01154,0.97121,-0.68086,0.30396,-0.02925,
1621344349630265344,-6.67279,2.38136,0.10703,0.23086,0.05949,0.00714,0.97114,-0.69363,0.30196,-0.08194,
1621344349763883008,-6.77274,2.42424,0.09265,0.23700,0.05939,0.00130,0.96969,-0.74551,0.33763,-0.09494,
1621344349830296320,-6.82357,2.44691,0.08837,0.24287,0.05733,-0.00036,0.96836,-0.74807,0.31517,-0.06184,
1621344349963639296,-6.92117,2.49147,0.09841,0.24686,0.06422,-0.00730,0.96689,-0.73692,0.31084,0.10851,
1621344350030380288,-6.96958,2.51105,0.10464,0.25380,0.06255,-0.00242,0.96523,-0.72358,0.30904,0.07736,
1621344350163691008,-7.06851,2.55401,0.10858,0.26795,0.06037,0.01106,0.96148,-0.74874,0.31968,-0.04040,
1621344350230208256,-7.11788,2.57771,0.10302,0.26963,0.05716,0.01338,0.96117,-0.77006,0.31566,-0.09098,
1621344350363818240,-7.21647,2.62596,0.09027,0.25694,0.06001,0.01145,0.96449,-0.83471,0.38482,-0.11032,
1621344350430306304,-7.27561,2.65205,0.08452,0.25283,0.05949,0.01201,0.96560,-0.86167,0.40396,-0.05230,
1621344350563670272,-7.37814,2.70452,0.08998,0.23897,0.06198,0.01599,0.96891,-0.84991,0.39477,0.14691,
1621344350630475008,-7.43614,2.72850,0.09726,0.23589,0.06434,0.01573,0.96952,-0.85363,0.35498,0.11772,
1621344350763652096,-7.55311,2.77199,0.10900,0.22487,0.06033,0.00432,0.97251,-0.79490,0.30135,0.03700,
1621344350830398208,-7.60595,2.79390,0.10922,0.22199,0.06048,-0.00133,0.97317,-0.80305,0.33147,-0.04770,
1621344350963709952,-7.71075,2.83952,0.09495,0.22833,0.05834,-0.00332,0.97183,-0.86809,0.33861,-0.13561,
1621344351030437120,-7.76786,2.86315,0.08496,0.22948,0.06089,-0.00567,0.97139,-0.89289,0.35277,-0.12639,
1621344351163709184,-7.88979,2.91419,0.07490,0.24876,0.04740,-0.00187,0.96740,-0.89603,0.36441,0.00510,
1621344351230489344,-7.94791,2.93825,0.07537,0.24643,0.05346,-0.00977,0.96763,-0.88378,0.36857,0.01062,
1621344351363819008,-8.07464,2.99453,0.08153,0.26177,0.04912,0.00210,0.96388,-0.82643,0.36679,0.03674,
1621344351430571008,-8.13236,3.01690,0.08605,0.26400,0.05285,0.00632,0.96305,-0.82813,0.35221,0.00417,
1621344351563931136,-8.24461,3.06317,0.08561,0.25745,0.05852,0.00776,0.96449,-0.84047,0.34099,-0.03566,
1621344351663967232,-8.32681,3.09593,0.07548,0.24244,0.06541,0.00484,0.96795,-0.83310,0.32947,-0.03258,
1621344351763954176,-8.41378,3.13538,0.07816,0.23096,0.06137,0.00586,0.97101,-0.81968,0.32657,0.04212,
1621344351830621184,-8.48308,3.16522,0.08882,0.22093,0.06062,0.00202,0.97340,-0.80713,0.30613,0.10382,
1621344351963820288,-8.58367,3.20265,0.10537,0.20803,0.05874,0.00180,0.97635,-0.74405,0.26807,0.11334,
1621344352030464256,-8.63847,3.21950,0.11264,0.20400,0.06032,0.00167,0.97711,-0.71362,0.24857,0.07127,
1621344352163962112,-8.72979,3.25109,0.11187,0.20537,0.05805,0.00016,0.97696,-0.69974,0.25517,-0.05095,
1621344352230453248,-8.78089,3.27029,0.10678,0.20670,0.05793,-0.00130,0.97669,-0.71301,0.25393,-0.07996,
1621344352363870976,-8.88974,3.31118,0.09653,0.21572,0.05759,-0.00158,0.97475,-0.76369,0.29502,-0.03652,
1621344352430275328,-8.94001,3.33021,0.09677,0.22432,0.05304,-0.00142,0.97307,-0.78227,0.31407,0.00593,
1621344352563852032,-9.04777,3.37421,0.10247,0.23796,0.05680,-0.00624,0.96959,-0.79135,0.34865,0.02960,
1621344352630420224,-9.09923,3.39721,0.10384,0.25073,0.05246,-0.00292,0.96663,-0.76431,0.32537,0.00766,
1621344352763667968,-9.20612,3.43747,0.10143,0.25683,0.05387,0.00321,0.96495,-0.77311,0.30736,-0.03150,
1621344352830521088,-9.26605,3.46053,0.09504,0.25679,0.05559,0.00468,0.96486,-0.79267,0.32078,-0.05244,
1621344352963680256,-9.37294,3.50229,0.08728,0.25055,0.06318,0.00657,0.96602,-0.82138,0.34738,-0.05455,
1621344353030518016,-9.42633,3.52476,0.08381,0.24590,0.06453,0.00719,0.96712,-0.81588,0.33298,-0.01867,
1621344353163857152,-9.53810,3.57033,0.09118,0.23878,0.06024,0.01025,0.96915,-0.78418,0.31228,0.11445,
1621344353230595072,-9.59052,3.59181,0.09931,0.23487,0.05886,0.00954,0.97020,-0.75863,0.27563,0.09430,
1621344353363988224,-9.69398,3.63021,0.10765,0.23247,0.05834,0.01029,0.97080,-0.70708,0.24614,0.01158,
1621344353430738176,-9.74155,3.64643,0.10633,0.23199,0.05577,0.01146,0.97105,-0.70576,0.23251,-0.07526,
1621344353565175040,-9.82982,3.67405,0.09341,0.23089,0.05414,0.00907,0.97143,-0.70086,0.21882,-0.10474,
1621344353630542336,-9.87870,3.68950,0.08848,0.23404,0.05377,0.00910,0.97070,-0.70345,0.21466,-0.07616,
1621344353764026112,-9.98730,3.72617,0.08777,0.24205,0.04883,0.00529,0.96902,-0.67341,0.22896,0.04884,
1621344353830686976,-10.03511,3.74350,0.09137,0.24730,0.04842,0.00323,0.96772,-0.70049,0.25402,0.04894,
1621344353963969280,-10.13193,3.78112,0.10385,0.25348,0.05244,0.00579,0.96590,-0.69625,0.24761,0.02360,
1621344354030452224,-10.17823,3.79831,0.10158,0.25413,0.05267,0.00586,0.96572,-0.73201,0.26505,-0.04397,
1621344354164113152,-10.29529,3.84454,0.09380,0.25369,0.04726,0.00945,0.96609,-0.81056,0.31807,-0.08319,
1621344354230631168,-10.34981,3.86622,0.09027,0.25041,0.05069,0.01000,0.96676,-0.81174,0.32404,-0.04643,
1621344354364115200,-10.45585,3.90950,0.08702,0.24319,0.05129,0.01311,0.96853,-0.81909,0.35953,0.04803,
