1621344338163134208,-1.07746,-0.51422,-0.04572,-0.36085,0.05099,0.01442,0.93112,
1621344338262964224,-1.09488,-0.48087,-0.04509,-0.32484,0.05000,0.01373,0.94435,
1621344338362979072,-1.12808,-0.45034,-0.04180,-0.28978,0.05375,0.01120,0.95552,
1621344338462862336,-1.09632,-0.41085,-0.03567,-0.25562,0.05814,0.00759,0.96500,
1621344338563016192,-1.08579,-0.38237,-0.02881,-0.22391,0.06070,0.00551,0.97270,
1621344338629817344,-1.09821,-0.36490,-0.02424,-0.19931,0.06021,0.00322,0.97808,
1621344338762990336,-1.13113,-0.33018,-0.01957,-0.14797,0.05773,-0.00438,0.98730,
1621344338829731328,-1.15068,-0.30971,-0.01969,-0.12170,0.05673,-0.00786,0.99091,
1621344338962996224,-1.18556,-0.27596,-0.01687,-0.08059,0.05740,-0.00985,0.99504,
1621344339029883136,-1.20133,-0.26003,-0.01695,-0.06104,0.05672,-0.01034,0.99647,
1621344339163175936,-1.23125,-0.23487,-0.01316,-0.01799,0.05133,-0.01057,0.99846,
1621344339229861376,-1.24267,-0.22299,-0.01177,0.00178,0.05077,-0.00976,0.99866,
1621344339363235328,-1.26744,-0.19280,-0.01061,0.05035,0.04442,-0.00977,0.99770,
1621344339429929216,-1.26946,-0.17005,-0.01903,0.07295,0.04366,-0.01039,0.99633,
1621344339563116032,-1.29195,-0.13372,-0.01934,0.12594,0.03993,-0.01134,0.99117,
1621344339629688320,-1.30056,-0.11854,-0.02300,0.14496,0.03451,-0.00860,0.98880,
1621344339763282176,-1.31602,-0.08418,-0.02680,0.18190,0.03199,-0.00550,0.98278,
1621344339829662208,-1.30829,-0.06867,-0.03057,0.19483,0.03455,-0.00615,0.98021,
1621344339963191296,-1.30333,-0.04365,-0.03316,0.21971,0.03680,-0.01044,0.97482,
1621344340030103296,-1.31997,-0.03201,-0.03550,0.23299,0.03763,-0.01355,0.97166,
1621344340163833088,-1.33463,-0.00873,-0.03726,0.25127,0.03725,-0.01772,0.96704,
1621344340429716992,-1.31090,-0.02628,-0.03015,0.26304,0.03785,-0.01890,0.96386,
1621344340629917184,-1.30122,-0.03079,-0.02905,0.27351,0.03229,-0.01620,0.96119,
1621344341629803264,-1.36058,0.03586,-0.03381,0.27134,0.02908,-0.01057,0.96199,
1621344341963223296,-1.44009,0.10934,-0.02752,0.28481,0.02500,0.00528,0.95824,
1621344342163323136,-1.51579,0.16237,-0.03020,0.29985,0.02227,0.00603,0.95371,
1621344342363344128,-1.62448,0.22532,-0.04016,0.30702,0.01863,0.00404,0.95151,
1621344342563068160,-1.76296,0.29394,-0.03424,0.30920,0.00935,0.00789,0.95092,
1621344342763117056,-1.90755,0.36670,-0.02104,0.30833,0.01615,-0.00164,0.95114,
1621344342963272960,-2.06847,0.44896,-0.02239,0.29832,0.03001,-0.00295,0.95399,
1621344343163267072,-2.23574,0.53915,-0.00402,0.27163,0.03335,0.01008,0.96177,
1621344343230136064,-2.30114,0.56990,0.00432,0.26006,0.03060,0.01289,0.96502,
1621344343363417088,-2.40232,0.61622,0.01451,0.23493,0.03806,0.00934,0.97122,
1621344343563296000,-2.56603,0.69052,0.00452,0.22706,0.04516,0.01424,0.97273,
1621344343763497216,-2.72940,0.76129,0.01850,0.23470,0.04870,0.00816,0.97081,
1621344343963363072,-2.87665,0.81974,0.01595,0.22753,0.04600,0.01054,0.97263,
1621344344163528192,-3.02783,0.88692,0.02169,0.21323,0.04271,0.01434,0.97596,
1621344344363501056,-3.16507,0.94288,0.03816,0.20324,0.04217,0.01239,0.97814,
1621344344630215168,-3.34175,1.00372,0.03064,0.20545,0.04566,0.00739,0.97757,
1621344344763236096,-3.41681,1.02432,0.03481,0.21232,0.04829,0.00760,0.97598,
1621344344930280192,-3.51551,1.06228,0.04033,0.22690,0.04676,0.01034,0.97274,
1621344345163430144,-3.67268,1.12651,0.03166,0.22471,0.04442,0.00834,0.97338,
1621344345363515136,-3.81053,1.18120,0.04090,0.21468,0.04960,0.01392,0.97533,
1621344345563450112,-3.93600,1.22350,0.06190,0.20473,0.05277,0.01308,0.97731,
1621344345830171136,-4.10869,1.28094,0.05366,0.21254,0.04980,0.01161,0.97581,
1621344346029979136,-4.23528,1.32442,0.05718,0.22188,0.05472,0.01257,0.97346,
1621344346163536128,-4.30914,1.35414,0.06174,0.23249,0.05313,0.01152,0.97108,
1621344346363644160,-4.42720,1.40355,0.05660,0.22726,0.04834,0.00798,0.97260,
1621344346563398144,-4.56720,1.46304,0.04405,0.21394,0.04879,0.01203,0.97555,
1621344346763405056,-4.69557,1.52033,0.06153,0.20296,0.05145,0.00637,0.97781,
1621344347030327040,-4.86112,1.58575,0.06283,0.20168,0.04849,0.00432,0.97824,
1621344347230204160,-4.98717,1.63086,0.05648,0.20055,0.05374,-0.00170,0.97821,
1621344347330354176,-5.05980,1.65859,0.06285,0.21183,0.04837,0.00674,0.97608,
1621344347430273024,-5.12222,1.68193,0.06974,0.21972,0.05745,0.00471,0.97386,
1621344347530203136,-5.19307,1.71038,0.07365,0.23464,0.05422,0.01041,0.97051,
1621344347763611136,-5.34282,1.76336,0.06334,0.22518,0.05249,0.01502,0.97279,
1621344347963598336,-5.48549,1.82203,0.06137,0.20814,0.05145,0.01789,0.97658,
1621344348163532288,-5.62113,1.88234,0.08914,0.20334,0.05902,0.02089,0.97711,
1621344348430065152,-5.80176,1.96021,0.08976,0.21001,0.06272,0.01717,0.97553,
1621344348563591168,-5.89599,2.00139,0.07642,0.21734,0.06528,0.01259,0.97383,
1621344348630288128,-5.95056,2.02598,0.07548,0.22726,0.05693,0.00984,0.97212,
1621344348763590144,-6.05217,2.07571,0.08370,0.24956,0.05615,0.01489,0.96662,
1621344348963470336,-6.18935,2.14447,0.08286,0.25866,0.05089,0.01837,0.96445,
1621344349163493120,-6.33439,2.22249,0.07042,0.25057,0.05854,0.01103,0.96626,
1621344349363867136,-6.49255,2.29675,0.09244,0.23471,0.05988,0.01088,0.97016,
1621344349563794176,-6.62711,2.36120,0.11106,0.23005,0.06074,0.01137,0.97121,
1621344349763883008,-6.77398,2.42489,0.09368,0.23706,0.05933,0.00131,0.96968,
1621344349963639296,-6.92006,2.49020,0.09886,0.24692,0.06406,-0.00725,0.96689,
1621344350163691008,-7.06722,2.55657,0.10776,0.26758,0.06052,0.01122,0.96157,
1621344350363818240,-7.21863,2.62550,0.09057,0.25699,0.06008,0.01140,0.96448,
1621344350563670272,-7.37916,2.70336,0.08817,0.23922,0.06151,0.01580,0.96889,
1621344350763652096,-7.55290,2.77278,0.10977,0.22493,0.06047,0.00420,0.97249,
1621344351163709184,-7.88930,2.91466,0.07396,0.24869,0.04738,-0.00165,0.96742,
1621344351363819008,-8.07710,2.99312,0.08481,0.26183,0.04904,0.00186,0.96386,
1621344351563931136,-8.24230,3.06236,0.08051,0.25709,0.05883,0.00809,0.96456,
1621344351663967232,-8.33057,3.10177,0.07827,0.24199,0.06507,0.00502,0.96808,
1621344351763954176,-8.42846,3.14426,0.08330,0.23073,0.06058,0.00575,0.97111,
1621344351830621184,-8.48003,3.16432,0.09021,0.22092,0.06040,0.00166,0.97342,
1621344351963820288,-8.59000,3.20279,0.10605,0.20824,0.05847,0.00134,0.97633,
1621344352363870976,-8.88854,3.30999,0.09781,0.21590,0.05735,-0.00176,0.97473,
1621344352563852032,-9.04706,3.37467,0.10337,0.23796,0.05693,-0.00596,0.96959,
1621344352630420224,-9.10559,3.39713,0.10121,0.25063,0.05269,-0.00302,0.96664,
1621344352963680256,-9.37192,3.50206,0.08620,0.25058,0.06304,0.00651,0.96602,
1621344353163857152,-9.53893,3.57226,0.09233,0.23881,0.06023,0.01012,0.96914,
1621344353363988224,-9.69427,3.63023,0.10859,0.23245,0.05826,0.01039,0.97081,
1621344353565175040,-9.83278,3.67515,0.09456,0.23107,0.05418,0.00908,0.97139,
1621344353764026112,-9.98888,3.72691,0.08852,0.24224,0.04879,0.00546,0.96897,
1621344353963969280,-10.13082,3.78129,0.10242,0.25326,0.05249,0.00599,0.96596,
1621344354230631168,-10.34763,3.86490,0.08802,0.25054,0.05058,0.00975,0.96673,
1621344354364115200,-10.46693,3.91658,0.08891,0.24288,0.05118,0.01298,0.96862,
1621344354563978240,-10.62188,3.97902,0.11296,0.22931,0.05160,0.01044,0.97193,
1621344354763951104,-10.78879,4.03840,0.12310,0.22654,0.05415,0.00828,0.97246,
1621344355030746112,-10.98701,4.11158,0.10563,0.23414,0.04464,0.00448,0.97117,
1621344355164015104,-11.08282,4.15175,0.11642,0.24749,0.04635,0.00980,0.96773,
1621344355364041216,-11.23887,4.21472,0.12145,0.25401,0.04953,0.01632,0.96579,
1621344355564163328,-11.40767,4.28800,0.10795,0.24342,0.05695,0.01740,0.96809,
1621344355764282112,-11.54915,4.37349,0.11960,0.22800,0.05049,0.02544,0.97202,
1621344355964280064,-11.70048,4.45110,0.14197,0.22300,0.05483,0.01666,0.97313,
1621344356230642176,-11.89271,4.54353,0.13047,0.22501,0.05521,0.01326,0.97270,
1621344356364063232,-11.98866,4.59062,0.12851,0.23823,0.04359,0.01415,0.97013,
1621344356564147200,-12.14823,4.66642,0.14516,0.25040,0.04886,0.01337,0.96682,
1621344356797362176,-12.33597,4.76207,0.13847,0.25160,0.05613,0.01923,0.96601,
1621344356963893248,-12.45095,4.83259,0.13400,0.24292,0.05127,0.01479,0.96858,
1621344357163896064,-12.60042,4.91859,0.15857,0.23334,0.05025,0.01176,0.97102,
1621344357364113152,-12.74945,4.99908,0.16035,0.24095,0.04771,0.01245,0.96928,
1621344357564122112,-12.91954,5.08610,0.14986,0.24890,0.04827,0.00793,0.96729,
1621344357630761216,-12.98159,5.11900,0.15232,0.25710,0.04142,0.00840,0.96546,
1621344357764413952,-13.08932,5.17824,0.16159,0.26878,0.04101,0.01185,0.96226,
1621344357964235008,-13.25137,5.26273,0.16505,0.26780,0.05073,0.01695,0.96199,
1621344358164260096,-13.42933,5.35905,0.15573,0.24975,0.05920,0.01801,0.96633,
1621344358364329984,-13.60371,5.45745,0.17653,0.24272,0.05132,0.01537,0.96862,
1621344358630756096,-13.82001,5.57334,0.17992,0.23739,0.05678,0.00918,0.96971,
1621344358831003136,-13.99258,5.66454,0.17229,0.24312,0.05288,0.00717,0.96853,
1621344358964225024,-14.11127,5.72893,0.18216,0.24989,0.05317,0.00945,0.96677,
1621344359164179200,-14.27210,5.81013,0.18748,0.24136,0.06451,0.01196,0.96822,
1621344359364146176,-14.45298,5.89578,0.17267,0.21596,0.06453,0.01632,0.97413,
1621344359564321024,-14.62160,5.97862,0.19263,0.20226,0.05966,0.01233,0.97744,
1621344359764289024,-14.78501,6.04842,0.19897,0.19847,0.06448,0.00855,0.97795,
1621344359964440064,-14.95269,6.12102,0.18281,0.20542,0.06058,0.00422,0.97679,
1621344360030967296,-15.01251,6.14827,0.18473,0.21134,0.05448,0.00594,0.97587,
1621344360364413184,-15.27877,6.26549,0.19454,0.19940,0.05826,0.00800,0.97815,
1621344360564468992,-15.43611,6.33015,0.18935,0.17527,0.06157,0.01108,0.98253,
1621344360764292352,-15.62765,6.41447,0.21192,0.16955,0.05594,0.01237,0.98386,
1621344360964305152,-15.79875,6.47876,0.22734,0.16943,0.05876,0.01405,0.98369,
1621344361164414208,-15.96152,6.54446,0.21435,0.17788,0.05949,0.00968,0.98221,
1621344361364536064,-16.14326,6.61669,0.21963,0.18703,0.04965,0.00922,0.98106,
1621344361564448000,-16.31658,6.67310,0.22608,0.17162,0.05141,0.01456,0.98371,
1621344361631022336,-16.38549,6.69711,0.22056,0.15831,0.05424,0.01471,0.98579,
1621344361764425216,-16.50250,6.72415,0.21506,0.12301,0.05973,0.01472,0.99050,
1621344361831169024,-16.57689,6.74306,0.21423,0.10559,0.05651,0.01666,0.99266,
1621344361964532224,-16.68019,6.76768,0.22474,0.08079,0.05454,0.02200,0.99499,
1621344362031151104,-16.73602,6.77868,0.23163,0.06931,0.05247,0.01568,0.99609,
1621344362164409088,-16.83245,6.79520,0.24757,0.05341,0.05379,0.02047,0.99691,
1621344362230887168,-16.88437,6.80472,0.24951,0.04588,0.05250,0.01908,0.99738,
1621344362367500032,-16.99280,6.81388,0.24238,0.02364,0.05519,0.01382,0.99810,
1621344362564537088,-17.14884,6.82405,0.23943,-0.00226,0.05619,0.01599,0.99829,
1621344362631060224,-17.21057,6.82607,0.24019,-0.01260,0.05396,0.01423,0.99836,
1621344362764304128,-17.30454,6.82968,0.24154,-0.03136,0.05214,0.01777,0.99799,
1621344362831324928,-17.34714,6.83135,0.23654,-0.04347,0.05204,0.01940,0.99751,
1621344362964459264,-17.44535,6.83063,0.22221,-0.07319,0.05042,0.02148,0.99581,
1621344363031307264,-17.49093,6.83260,0.21466,-0.08964,0.05079,0.02326,0.99441,
1621344363164213248,-17.59206,6.83572,0.21481,-0.11395,0.04478,0.02514,0.99216,
1621344363231199232,-17.64398,6.83737,0.21978,-0.12692,0.04420,0.02571,0.99059,
1621344363364370176,-17.74368,6.83216,0.22584,-0.14847,0.03586,0.01948,0.98807,
1621344363431255040,-17.78791,6.82812,0.22816,-0.15814,0.03528,0.01822,0.98662,
1621344363564631296,-17.88694,6.81715,0.22146,-0.17251,0.03862,0.01778,0.98409,
1621344363764512000,-18.03265,6.78172,0.21383,-0.19440,0.04074,0.01449,0.97997,
1621344363831096064,-18.07654,6.76309,0.21828,-0.21107,0.04438,0.01351,0.97637,
1621344363964584960,-18.15432,6.71622,0.22187,-0.23515,0.04120,0.01717,0.97093,
1621344364064475136,-18.20838,6.68194,0.22625,-0.26204,0.04372,0.02724,0.96368,
1621344364164509184,-18.27364,6.64583,0.22312,-0.29109,0.04672,0.03066,0.95506,
1621344364231170304,-18.31740,6.62224,0.22050,-0.30607,0.04656,0.03197,0.95033,
1621344364364555008,-18.39776,6.57508,0.22585,-0.33689,0.03842,0.03633,0.94006,
1621344364431168000,-18.43573,6.55121,0.23379,-0.35643,0.03913,0.03875,0.93270,
1621344364564717056,-18.50545,6.50173,0.24602,-0.38396,0.04008,0.03911,0.92165,
1621344364631163136,-18.53503,6.48424,0.25089,-0.39770,0.04092,0.04081,0.91569,
1621344364765927168,-18.59521,6.43884,0.25241,-0.41662,0.04619,0.04079,0.90699,
1621344364931557120,-18.66549,6.38738,0.25146,-0.42656,0.04978,0.03956,0.90222,
1621344365164476160,-18.75723,6.29195,0.24654,-0.43154,0.04092,0.03714,0.90040,
1621344365364564224,-18.82084,6.20458,0.24140,-0.45627,0.03577,0.03789,0.88832,
1621344365431435008,-18.84027,6.17763,0.23940,-0.47095,0.03856,0.03910,0.88045,
1621344365564774400,-18.88081,6.11634,0.23487,-0.49592,0.03908,0.03828,0.86665,
1621344365631373056,-18.90591,6.08065,0.23481,0.50111,-0.03324,-0.03728,-0.86394,
1621344365764807168,-18.94643,6.01760,0.24139,0.51852,-0.03540,-0.03599,-0.85357,
1621344365831216128,-18.96426,5.98875,0.24616,0.52631,-0.03647,-0.03457,-0.84881,
1621344365931349248,-18.98949,5.94355,0.25145,0.53545,-0.03796,-0.03314,-0.84306,
1621344366031412224,-19.00994,5.89888,0.25267,0.54369,-0.03972,-0.03232,-0.83772,
1621344366164763136,-19.03105,5.83875,0.25084,0.54812,-0.03810,-0.03455,-0.83482,
1621344366564727040,-19.10764,5.65673,0.24714,0.53940,-0.03996,-0.03897,-0.84020,
1621344366964490240,-19.18467,5.45117,0.23977,0.54133,-0.03451,-0.03367,-0.83943,
1621344367031559168,-19.18955,5.43253,0.24275,0.54656,-0.03090,-0.03804,-0.83599,
1621344367164589056,-19.21304,5.36813,0.24375,0.56111,-0.03434,-0.03653,-0.82622,
1621344367364658944,-19.25238,5.27506,0.25296,0.56753,-0.02966,-0.03395,-0.82212,
1621344367764863232,-19.33440,5.10959,0.25835,0.56209,-0.02195,-0.03264,-0.82614,
1621344367964712192,-19.37045,5.01913,0.25899,0.54797,-0.01874,-0.03737,-0.83545,
1621344368164940032,-19.40923,4.92699,0.26559,0.53056,-0.02276,-0.03364,-0.84667,
1621344368364830208,-19.45018,4.83424,0.26861,0.52174,-0.02392,-0.02801,-0.85231,
1621344368631195136,-19.51042,4.69591,0.26077,0.53022,-0.02124,-0.02895,-0.84710,
1621344368831489024,-19.56471,4.58189,0.25354,0.53608,-0.01278,-0.02794,-0.84361,
1621344369164791040,-19.64996,4.39624,0.26997,0.54288,-0.00845,-0.02518,-0.83939,
1621344369364613120,-19.70225,4.27381,0.26196,0.54603,-0.02206,-0.02467,-0.83711,
1621344369664993024,-19.76139,4.11073,0.25636,0.53847,-0.01386,-0.02474,-0.84217,
1621344370165039104,-19.84984,3.88901,0.24035,0.54435,-0.00864,-0.02027,-0.83857,
1621344370364992256,-19.88538,3.81153,0.23546,0.54876,0.01166,-0.00938,-0.83584,
1621344370565049088,-19.92203,3.73896,0.23521,0.55714,0.02070,-0.00099,-0.83016,
1621344370831565056,-19.94616,3.65720,0.22140,0.54431,0.02126,0.00454,-0.83860,
1621344370964898048,-19.95407,3.61962,0.21432,0.53425,0.02905,0.00349,-0.84482,
1621344371164932352,-19.97798,3.57085,0.21378,0.52327,0.03228,0.00461,-0.85154,
1621344371564911104,-20.06148,3.42119,0.14704,0.53262,0.02472,-0.00635,-0.84597,
1621344371631785984,-20.07660,3.42045,0.12038,0.54010,0.01886,-0.01375,-0.84128,
1621344371765031168,-20.11645,3.38993,0.07786,0.54988,0.02154,-0.00253,-0.83496,
1621344371831833088,-20.13202,3.38363,0.06235,0.54955,0.02751,0.00601,-0.83498,
1621344371965123072,-20.16137,3.34203,0.05025,0.55089,0.04161,0.00883,-0.83349,
1621344372364940288,-20.23456,3.19193,-0.04062,0.53515,0.03601,0.00890,-0.84394,
1621344372631644160,-20.26389,3.05926,-0.10078,0.52505,0.03659,0.01845,-0.85008,
1621344373031897088,-20.29122,2.93129,-0.14585,0.52978,0.02877,0.01532,-0.84751,
1621344373231904256,-20.32087,2.87135,-0.22412,0.53884,0.02283,0.01407,-0.84198,
1621344373432403968,-20.36105,2.78765,-0.25649,0.54210,0.03264,0.02571,-0.83929,
1621344373531808256,-20.37622,2.75180,-0.25660,0.54886,0.03650,0.02828,-0.83464,
1621344373765124096,-20.41663,2.65018,-0.29029,0.54385,0.02229,0.01357,-0.83877,
1621344373831755264,-20.42802,2.61719,-0.32166,0.54080,0.01281,0.00344,-0.84105,
1621344373965201152,-20.44351,2.54970,-0.36632,0.53797,-0.00332,-0.00037,-0.84296,
1621344374031709184,-20.45269,2.52601,-0.38015,0.53543,0.00637,0.00345,-0.84455,
1621344374165120000,-20.45959,2.48413,-0.39779,0.52735,0.02133,0.01628,-0.84922,
1621344374365286144,-20.49752,2.41871,-0.41372,0.52245,0.02762,0.01753,-0.85204,
1621344374565056000,-20.54985,2.34233,-0.47495,0.52949,0.01753,0.00899,-0.84808,
1621344374765122048,-20.60108,2.26308,-0.55034,0.54659,0.00645,0.01223,-0.83728,
1621344374831771136,-20.61267,2.24093,-0.56258,0.54395,0.01496,0.01982,-0.83875,
1621344375031888128,-20.64353,2.18178,-0.57722,0.54885,0.02261,0.01805,-0.83542,
1621344375231806208,-20.66812,2.12546,-0.63968,0.53868,0.02566,0.01215,-0.84203,
1621344375831828224,-20.72705,1.92391,-0.71324,0.52801,0.03130,0.01658,-0.84850,
1621344376031924224,-20.75429,1.86753,-0.75506,0.53436,0.03228,0.01533,-0.84450,
1621344376165340160,-20.78582,1.80681,-0.81415,0.54037,0.03535,0.01406,-0.84057,
1621344376231814144,-20.80613,1.77702,-0.84290,0.53653,0.05225,0.02979,-0.84174,
1621344376365258240,-20.83101,1.73518,-0.86103,0.54405,0.06758,0.04716,-0.83500,
1621344376431749120,-20.84435,1.71124,-0.86542,0.54866,0.07251,0.05419,-0.83113,
1621344376565410048,-20.86467,1.66341,-0.87074,0.55400,0.07882,0.06378,-0.82632,
1621344376765467136,-20.88950,1.59012,-0.91576,0.54129,0.08693,0.06446,-0.83384,
1621344376965219328,-20.90121,1.49868,-1.00501,0.54100,0.08851,0.06567,-0.83377,
1621344377431937280,-20.96160,1.30529,-1.04227,0.53216,0.08852,0.04973,-0.84053,
1621344377598457088,-21.00651,1.22928,-1.09284,0.54175,0.06999,0.04526,-0.83640,
1621344377765474048,-21.06417,1.15376,-1.14479,0.55616,0.04251,0.04327,-0.82886,
1621344377965425152,-21.09359,1.10095,-1.15091,0.57452,0.03804,0.04516,-0.81636,
1621344378365818368,-21.11491,1.00614,-1.25674,0.56273,0.03788,0.03047,-0.82521,
1621344378565401088,-21.12173,0.93249,-1.30567,0.55272,0.03930,0.02837,-0.83196,
1621344378765448192,-21.13528,0.88587,-1.29786,0.55499,0.03229,0.03436,-0.83052,
1621344378965403136,-21.15864,0.83854,-1.30001,0.54494,0.03618,0.03257,-0.83706,
1621344379165325056,-21.20288,0.79063,-1.33014,0.53526,0.04191,0.02936,-0.84314,
1621344379232097024,-21.21957,0.77263,-1.35548,0.53097,0.04615,0.03120,-0.84556,
1621344379365379072,-21.25915,0.72242,-1.41448,0.52574,0.05115,0.03049,-0.84856,
1621344379432222976,-21.28040,0.69675,-1.43713,0.51821,0.06070,0.03648,-0.85232,
1621344379565465088,-21.31567,0.65498,-1.45393,0.51292,0.07750,0.05212,-0.85334,
1621344379632260096,-21.33423,0.63662,-1.45380,0.50924,0.08844,0.05724,-0.85416,
1621344379765551104,-21.36790,0.59124,-1.45949,-0.49796,-0.09890,-0.06328,0.85922,
1621344379965504256,-21.40900,0.51398,-1.49905,-0.47740,-0.09131,-0.05660,0.87210,
1621344380165573120,-21.43669,0.41617,-1.57675,-0.46454,-0.06770,-0.03442,0.88229,
1621344380232059136,-21.44531,0.38470,-1.60007,-0.45219,-0.07273,-0.03535,0.88825,
1621344380365624064,-21.46026,0.33700,-1.60447,-0.43417,-0.07782,-0.03606,0.89674,
1621344380531969024,-21.48169,0.28869,-1.60724,-0.42271,-0.08049,-0.04372,0.90163,
1621344380965365248,-21.59131,0.13103,-1.71265,-0.41635,-0.06002,-0.01886,0.90703,
1621344381032289280,-21.61344,0.10474,-1.72876,-0.42004,-0.04497,-0.01347,0.90629,
1621344381365500160,-21.69431,-0.00767,-1.75262,-0.40361,-0.03406,-0.01100,0.91423,
1621344381432260352,-21.70945,-0.03032,-1.77326,-0.39882,-0.02044,-0.00422,0.91679,
1621344381532252160,-21.73381,-0.07029,-1.81066,-0.38729,-0.00226,0.00281,0.92195,
1621344381632291072,-21.75989,-0.11220,-1.83306,-0.37135,0.00305,0.00555,0.92847,
1621344381766526208,-21.78874,-0.15327,-1.82824,-0.36390,0.01121,0.00687,0.93135,
1621344381832371200,-21.80766,-0.16974,-1.82760,-0.35393,0.00727,0.00563,0.93523,
1621344381965777152,-21.85394,-0.19934,-1.82891,-0.32773,0.00298,0.00475,0.94475,
1621344382032218112,-21.88553,-0.21762,-1.82796,-0.31336,0.00450,0.00796,0.94959,
1621344382165616384,-21.94503,-0.24248,-1.82183,-0.29473,0.00967,0.00543,0.95552,
1621344382232344064,-21.97355,-0.24862,-1.81495,-0.28515,0.00729,0.00466,0.95844,
